fec.gov
title,Two Year Summary
description,2008 Other Committees Contributions
timestamp,Mon Mar 07 05:50:24 GMT 2016
copyright,"Copyright 2012, Federal Election Commission."
cand_id,P00003392
cand_nm,CLINTON, HILLARY RODHAM
"Contributor Name","Description","City","State","Zip","Receipt Date","Amount","Memo Code","Report Type","Report Year","Image Number","Transaction Code","Other Id","Candidate Id","Transaction PGI",
"FRIENDS OF MARK SCHROEDER","PERMISSIBLE FUNDS","BUFFALO","NY","14220","02/28/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471926","","","","P",
"FRIENDS OF MARYANN HOLZKAMP","PERMISSIBLE FUNDS","JERICHO","NY","11753","05/23/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240948","","","","P",
"FRIENDS OF MAURICE HINCHEY","","KINGSTON","NY","12402","01/29/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978634","18K","C00272633","H2NY26080","G",
"FRIENDS OF MAURICE HINCHEY","","KINGSTON","NY","12402","01/29/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978635","18K","C00272633","H2NY26080","P",
"FRIENDS OF MAYOR JOSE (JOEY) TORRES","PERMISSIBLE FUNDS","PATERSON","NJ","07505","12/28/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912720","","","","P",
"FRIENDS OF MAYOR WAYNE HALL","PERMISSIBLE FUNDS","HEMPSTEAD","NY","11550","12/31/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912721","","","","P",
"FRIENDS OF MERLE GORDON","PERMISSIBLE FUNDS","CLEVELAND","OH","44120","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471926","","","","P",
"FRIENDS OF MIKE BRESLIN","PERMISSIBLE FUNDS","ALBANY","NY","12201","09/18/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526329","","","","P",
"FRIENDS OF MOHSEN","PERMISSIBLE FUNDS","BRENTWOOD","NY","11717","11/30/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912721","","","","P",
"FRIENDS OF NOREEN EVANS FOR ASSEMBLY 2008","PERMISSIBLE FUNDS","SANTA ROSA","CA","95404","11/30/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912721","","","","P",
"FRIENDS OF PATTY BERG","PERMISSIBLE FUNDS","SACRAMENTO","CA","95841","06/13/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240948","","","","P",
"FRIENDS OF PAUL CLARK","","WEST SENECA","NY","14224","06/07/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240949","18K","C00400275","H4NY27068","P",
"FRIENDS OF PAUL CLARK","","WEST SENECA","NY","14224","06/07/2007","$300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240949","18K","C00400275","H4NY27068","G",
"FRIENDS OF PAUL TOKASZ","PERMISSIBLE FUNDS","CHEEKTOWAGA","NY","14225","05/18/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240949","","","","P",
"FRIENDS OF PAULA HOLLINGER","","BALTIMORE","MD","21282","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240950","","","","P",
"FRIENDS OF PETER PALUMBO","PERMISSIBLE FUNDS","CRANSTON","RI","02920","06/15/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240950","","","","P",
"FRIENDS OF POLISENA","PERMISSIBLE FUNDS","JOHNSTON","RI","02919","03/18/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181722","","","","P",
"FRIENDS OF RIKKI SPECTOR","PERMISSIBLE FUNDS","BALTIMORE","MD","21208","05/23/2008","$50.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074709","","","","P",
"FRIENDS OF ROGER DICKINSON","PERMISSIBLE FUNDS","SACRAMENTO","CA","95814","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912722","","","","P",
"FRIENDS OF SAM TERESI","PERMISSIBLE FUNDS","JAMESTOWN","NY","14702","06/25/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240950","","","","P",
"FRIENDS OF SANDY ANNABI","PERMISSIBLE FUNDS","YONKERS","NY","10701","01/29/2008","$250.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978635","","","","P",
"FRIENDS OF SEAN BRENNAN","PERMISSIBLE FUNDS","PARMA","OH","44129","05/31/2007","$25.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240951","","","","P",
"FRIENDS OF SENATOR NEIL BRESLIN","PERMISSIBLE FUNDS","ALBANY","NY","","09/25/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526330","","","","P",
"FRIENDS OF STEVE BELLONE","PERMISSIBLE FUNDS","OAK BEACH","NY","11702","01/09/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978635","","","","P",
"FRIENDS OF STEVE COHN","REFUND NEXT PERIOD","SACRAMENTO","CA","95819","12/28/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912722","","","","P",
"FRIENDS OF SUE HECHT","PERMISSIBLE FUNDS","FREDERICK","MD","21705","06/18/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240951","","","","P",
"FRIENDS OF SUSAN E. SAVAGE","PERMISSIBLE FUNDS","SCHENECTADY","NY","12301","09/18/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526330","","","","P",
"FRIENDS OF THOM KLEINER","","PIERMONT","NY","10968","09/25/2007","$100.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526330","","","","P",
"FRIENDS OF THOM KLEINER","PERMISSIBLE FUNDS","PIERMONT","NY","10968","01/07/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978636","","","","P",
"FRIENDS OF TIM IDONI","PERMISSIBLE FUNDS","NEW ROCHELLE","NY","10804","01/29/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978636","","","","P",
"FRIENDS OF TIM KENNEDY","PERMISSIBLE FUNDS","BUFFALO","NY","14220","06/25/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240951","","","","P",
"FRIENDS OF TIM KENNEDY","PERMISSIBLE FUNDS","BUFFALO","NY","14220","02/28/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471927","","","","P",
"FRIENDS OF TOM SUOZZI","PERMISSIBLE FUNDS","JERICHO","NY","11753","12/31/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912722","","","","P",
"FRIENDS OF TONY CASTRO","PERMISSIBLE FUNDS","YONKERS","NY","10704","09/18/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526331","","","","P",
"FRIENDS OF TONY MENDOZA","","LOS ANGELES","CA","90071","06/13/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240952","","","","P",
"FRIENDS OF TRACEY BANNISTER","PERMISSIBLE FUNDS","KENMORE","NY","14217","01/29/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978636","","","","P",
"FRIENDS OF VALERIE VAINIERI HUTTLE FOR ASSEMBLY","PERMISSIBLE FUNDS","ENGLEWOOD","NJ","07631","09/18/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526331","","","","P",
"FRIENDS TO ELECT MICHELLE IANNELLO","PERMISSIBLE FUNDS","KENMORE","NY","14217","01/29/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978637","","","","P",
"FUBRIGHT & JAWORSKI LLP FEDERAL COMMITTEE","","HOUSTON","TX","77010","03/13/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555690","18K","C00149013","","P",
"FULOP 2009, INC","PERMISSIBLE FUNDS","JERSEY CITY","NJ","07302","11/26/2007","$250.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912723","","","","P",
"FUND FOR RETAIL GROWTH PAC","","BIRMINGHAM","AL","35211","11/17/2008","$5,000.00","","M12","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28935220778","18K","C00332965","","P",
"FUND FOR THE MAJORITY","","BURBANK","CA","91502","07/31/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789480","18K","C00433219","","P",
"GANNETT FLEMING INC POLITCAL ACTION COMMITTEE","","HARRISBURG","PA","17106","04/15/2008","$2,300.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138862","18K","C00141382","","P",
"GANNETT FLEMING INC. POLITICAL ACTION COMMITEE","","HARRISBURG","PA","17106","10/22/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912723","18K","C00141382","","P",
"GENESIS HEALTHCARE CORPORATION PAC","","KENNETT SQUARE","PA","19348","06/18/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240952","18K","C00292094","","P",
"GEORGIA MERCER FOR COLLEGE TRUSTEE","PERMISSIBLE FUNDS","BEVERLY HILLS","CA","90212","10/22/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912723","","","","P",
"GIBBONS P.C PAC","","NEWARK","NJ","07102","01/31/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978637","18K","C00412635","","P",
"GIBSON, DUNN & CRUTCHER LLP","","LOS ANGELES","CA","90071","12/28/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912724","18K","C00344754","","P",
"GLEN COVE DEMOCRATIC CITY COMMITTEE","PERMISSIBLE FUNDS","GLEN COVE","NY","11542","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912724","","","","P",
"GOVERNMENT COMMITTEE FEDERAL FUND","","PHILADELPHIA","PA","19103","06/30/2007","$3,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240952","18K","C00364133","","P",
"GREEK AMERICAN PAC","IN-KIND: EVENT EXPENSE","ALEXANDRIA","VA","22313","02/13/2008","$431.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471942","15Z","C00408393","","P",
"GREEK AMERICAN POLITICAL ACTION COMMITTEE GREEK PAC","","ALEXANDRIA","VA","22313","09/14/2007","$2,300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526331","18K","C00408393","","P",
"GREEN MOUNTAIN PAC","","MONTPELIER","VT","05601","07/14/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789481","18K","C00409110","","P",
"GREENSTEIN FOR ASSEMBLY","PERMISSIBLE FUNDS","PLAINSBORO","NJ","08536","12/31/2007","$250.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912724","","","","P",
"GUILDERLAND DEMOCRATIC COMMITTEE","PERMISSIBLE FUNDS","GUILDERLAND","NY","12084","09/18/2007","$50.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526332","","","","P",
"HACKENSACK DEMOCRATIC ORGANIZATION","PERMISSIBLE FUNDS","HACKENSACK","NJ","07601","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471927","","","","P",
"HAFELE FOR LEGISLATURE","PERMISSIBLE FUNDS","BRIGHTWATERS","NY","11718","11/30/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912725","","","","P",
"HARRAH'S ENTERTAINMENT, INC PAC","","LAS VEGAS","NV","89119","09/05/2007","$2,500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526332","18K","C00239947","","P",
"HARRIS BEACH PLCC PAC","","PITTSFORD","NY","14534","06/30/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240953","18K","C00195891","","P",
"HARRIS CORPORATION POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20024","12/01/2008","$5,000.00","","YE","2008","http://docquery.fec.gov/cgi-bin/fecimg/?29990943984","18K","C00100321","","P",
"HARRY LEE SHERIFF RE-ELECTION CAMPAIGN FUND","PERMISSIBLE FUNDS","GRETNA","LA","70054","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240953","","","","P",
"HASTINGS FOR CONGRESS","","FORT LAUDERDALE","FL","33310","05/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240953","18K","C00269837","H2FL23021","P",
"HASTINGS FOR CONGRESS","","FORT LAUDERDALE","FL","33310","01/29/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978637","18K","C00269837","H2FL23021","P",
"HEAT PAC","","WASHINGTON","DC","20003","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240954","18K","C00427823","","P",
"HELEN THOMSON FOR SUPERVISOR","PERMISSIBLE FUNDS","SACRAMENTO","CA","95814","06/19/2007","$250.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240954","","","","P",
"HGA POLITICAL ACTION COMMITTEE INC","PERMISSIBLE FUNDS","MINNEAPOLIS","MN","55401","04/16/2008","$100.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138862","","","","P",
"HIGGINS FOR CONGRESS","","BUFFALO","NY","14220","05/29/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240954","18K","C00401034","H4NY27076","G",
"HIGGINS FOR CONGRESS","","BUFFALO","NY","14220","05/29/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240955","18K","C00401034","H4NY27076","P",
"HILL-ROM POLITICAL ACTION COMMITTE","","BATESVILLE","IN","47006","09/30/2008","$1,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621649","18K","C00448993","","P",
"HOLCIM INC PAC","","WALTHAM","MA","02451","12/12/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912725","18K","C00213348","","P",
"HOLLAND AMERIC LINE INC","","SEATTLE","WA","98119","12/24/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912725","18K","C00287714","","P",
"HOSPIRA","","LAKE FOREST","IL","60045","09/30/2008","$1,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621650","18K","C00433284","","P",
"HOT SPRING COUNTY DEMOCRAT WOMEN","PERMISSIBLE FUNDS","MALVERN","AR","72104","05/23/2008","$250.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074709","","","","P",
"HUGHES FOR COUNTY EXECUTIVE","PERMISSIBLE FUNDS","TRENTON","NJ","08608","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240955","","","","P",
"HUGHES FOR THE HOUSE","REFUNDED NEXT PERIOD","KANSAS CITY","MO","64130","09/18/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526332","","","","P",
"HULL FOR SENATE","REFUND IN PART NEXT PERIOD","CHICAGO","IL","60610","03/31/2008","$2,300.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181723","18K","C00380279","S4IL00172","P",
"HULL FOR SENATE","REFUND IN PART NEXT PERIOD","CHICAGO","IL","60610","03/31/2008","$2,300.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181723","18K","C00380279","S4IL00172","G",
"HUTCHINSON COUNTY DEMOCRATIC WOMEN","","BORGER","TX","79007","05/23/2008","$25.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074709","","","","P",
"I.A.T.S.E POLITICAL ACTION FUND INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES","","NEW YORK","NY","10018","12/31/2007","$2,500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912726","18K","C00344325","","P",
"IMPACT","","NEW YORK","NY","10022","07/14/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789481","18K","C00348607","","P",
"INDEPENDENT HEALTH ASSOCIATION INC","","BUFFALO","NY","14226","09/10/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526333","18K","C00323758","","P",
"INDEPENDENT HEALTH ASSOCIATION INC","","BUFFALO","NY","14226","09/10/2007","$50.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526333","18K","C00323758","","P",
"INDEPENDENT HEALTH ASSOCIATION POLITICAL ALLIANCE FEDERAL ACCOUNT","","BUFFALO","NY","14226","02/21/2008","$1,250.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471927","18K","C00323758","","P",
"INDEPENDENT HEALTH ASSOCIATION POLITICAL ALLIANCE FEDERAL ACCOUNT","","BUFFALO","NY","14226","02/21/2008","$750.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471928","18K","C00323758","","G",
"INSLEE FOR CONGRESS","","SEATTLE","WA","98133","09/25/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526333","18K","C00337436","H2WA04090","P",
"INSLEE FOR CONGRESS","","SEATTLE","WA","98133","09/25/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526334","18K","C00337436","H2WA04090","G",
"INTERACTIVE CORP POLITICAL ACTION","","NEW YORK","NY","10019","05/29/2007","$2,500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240955","18K","C00371088","","P",
"INTERNAIONAL BANK OF COMMERCE COMMITTEE IMPORVEMENT & BETTERMENT OF THE COUNTRY","","LAREDO","TX","78040","09/26/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526334","18K","C00276592","","P",
"INTERNATIONAL ASSOCIATION OF FIRE","","WASHINGTON","DC","20006","09/26/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621650","18K","C00029447","","P",
"INTERNATIONAL ASSOCIATION OF HEAT & FROST INSULATO","","LONG ISLAND CITY","NY","11101","02/29/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471928","18K","C00398040","","P",
"INTERNATIONAL LONGSHOREMEN'S ASSOCIATION","","NEW YORK","NY","10004","03/27/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555691","18K","C00158576","","P",
"INTERNATIONAL UNION OF OPERATING ENGINEERS","","NEW YORK","NY","10011","03/14/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555691","18K","C00163956","","P",
"IRISH AMERICAN DEMOCRATS","","CHEVY CHASE","MD","20825","02/29/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471928","18K","C00320432","","G",
"IRISH AMERICAN DEMOCRATS","","CHEVY CHASE","MD","20825","03/21/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555691","18K","C00320432","","P",
"IRISH AMERICAN DEMOCRATS","","CHEVY CHASE","MD","20825","03/23/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555692","18K","C00320432","","P",
"IRISH AMERICAN DEMOCRATS PAC","","CHEVY CHASE","MD","20825","05/03/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240956","18K","C00320432","","P",
"IRISH AMERICAN DEMOCRATS PAC","","CHEVY CHASE","MD","20825","05/17/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240956","18K","C00320432","","G",
"IRISH AMERICAN DEMOCRATS PAC","","CHEVY CHASE","MD","20825","06/11/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240956","18K","C00320432","","G",
"IRISH AMERICAN DEMOCRATS PAC","","CHEVY CHASE","MD","20825","06/18/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240957","18K","C00320432","","G",
"IRONWORKERS PAC","","WASHINGTON","DC","20006","05/04/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240957","18K","C00027359","","P",
"IRONWORKERS PAC","","WASHINGTON","DC","20006","12/06/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912726","18K","C00027359","","G",
"ITALIAN AMERICAN DEMOCRATIC ASSOCIATION","PERMISSIBLE FUNDS","ELMWOOD PARK","NJ","07407","03/28/2008","$1,000.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181723","","","","P",
"IUOE LOCAL 106 VPAF FEDERAL","","GLENMONT","NY","12077","09/13/2007","$200.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526334","18K","C00112995","","P",
"IUOE LOCAL 17 POLITICAL ACTION COMMITTEE","","LAKE VIEW","NY","14085","01/31/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978638","18K","C00104455","","P",
"IUPAT","","WASHINGTON","DC","20006","09/23/2008","$4,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621650","18K","C00349035","","P",
"JAMES EISENHOWER FOR ATTORNEY GENERAL","PERMISSABLE FUNDS","PHILADELPHIA","PA","19103","03/26/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555692","","","","P",
"JAZZ PAC","","WASHINGTON","DC","20005","09/05/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621651","18K","C00405290","","P",
"JOAN M MENARD COMMITTEE","","","","","06/19/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240957","","","","P",
"JOAN M MENARD COMMITTEE","PERMISSIBLE FUNDS","FALL RIVER","MA","02720","03/28/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181724","","","","P",
"JOAQUIN CASTRO FOR STATE REPRESENTATIVE DIST # 125","PERMISSIBLE FUNDS","SAN ANTONIO","TX","78228","09/26/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526335","","","","P",
"JOE PAC JOBS OPPORTUNITES AND EDUCATION PAC","","ELMHURST","NY","11373","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526335","18K","C00362384","","P",
"JOHN BREAUX COMMITTEE","","BATON ROUGE","LA","70821","05/29/2007","$1,500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240958","18K","C00215830","S6LA00037","P",
"JOSE R RODRIGUEZ CAMPAIGN ACCOUNT","PERMISSIBLE FUNDS","EL PASO","TX","79902","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471929","","","","P",
"JOSEPH MOODY CAMPAIGN","PERMISSIBLE FUNDS","EL PASO","TX","79901","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471929","","","","P",
"JPF POLITICAL ACTION COMMITTEE","PERMISSIBLE FUNDS","PHILADELPHIA","PA","19103","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471929","","","","P",
"JUAN CHUY HINOJA TEXAS SENATE CAMPAIGN","REFUND NEXT PERIOD","MCALLEN","TX","78504","12/18/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912726","","","","P",
"JUDGE JAVIER ALVAREZ ELECTION CAMPAIGN","PERMISSIBLE FUNDS","EL PASO","TX","79902","02/22/2008","$100.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471930","","","","P",
"JUDGE TIM FRANCZYK FOR COUNTY COURT","PERMISSIBLE FUNDS","BUFFALO","NY","14206","01/29/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978638","","","","P",
"KEEP NEW JERSEY MOVING INC","","MAHWAH","NJ","07430","04/07/2008","$2,300.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138862","18K","C00386854","","P",
"KEEP NICK RAHALL IN CONGRESS COMMITTEE","","BECKLEY","WV","25802","07/25/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526335","18K","C00081356","H6WV04057","P",
"KEEPING AMERICA'S PROMISE","","WASHINGTON","DC","20002","09/04/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621651","15","","","P",
"KENDRICK B. MEEK - CAMPAIGN ACCOUNT","","MIAMI","FL","33169","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240958","18K","C00379727","H2FL17056","P",
"KEYSPAN ENERGY","","BROOKLYN","NY","11201","12/28/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912727","18K","C00343988","","G",
"KEYSPAN ENERGY","","BROOKLYN","NY","11201","03/23/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555692","18K","C00343988","","P",
"KEYSTONE AMERICA PAC","","WASHINGTON","DC","20005","07/14/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789481","18K","C00439992","","P",
"KIRKLAND & ELLIS PAC","","CHICAGO","IL","60601","09/26/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526336","18K","C00212142","","P",
"LABORERS POLITICAL LEAGUE","","WASHINGTON","DC","20006","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526336","18K","C00007922","","P",
"LAKEWOOD DEMOCRATIC  COUNTY COMMITTEE","PERMISSIBLE FUNDS","TOMS RIVER","NJ","08753","11/30/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912727","","","","P",
"LANGEVIN FOR CONGRESS","","WARWICK","RI","02886","06/15/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240958","18K","C00344697","H0RI02139","P",
"LANGEVIN FOR CONGRESS","","WARWICK","RI","02886","09/30/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526336","18K","C00344697","H0RI02139","G",
"LARRY MAGGI ELECTION COMMITTEE","PERMISSIBLE FUNDS","WASHINGTON","PA","15301","04/30/2008","$500.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138863","","","","P",
