fec.gov
title,Two Year Summary
description,2016 Other Committees Contributions
timestamp,Mon Mar 07 05:41:55 GMT 2016
copyright,"Copyright 2012, Federal Election Commission."
cand_id,P00003392
cand_nm,CLINTON, HILLARY RODHAM
"Contributor Name","Description","City","State","Zip","Receipt Date","Amount","Memo Code","Report Type","Report Year","Image Number","Transaction Code","Other Id","Candidate Id","Transaction PGI",
"PENNSYLVANIA FIRST","FEDERALLY PERMISSIBLE FUNDS","LANGHORNE","PA","19047","05/27/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611924","","","","P",
"PEOPLE FIRST PAC","FEDERALLY PERMISSIBLE FUNDS","CHESAPEAKE","VA","23325","12/21/2015","$1,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270803","","","","P",
"PEOPLE FOR DEREK KILMER","","SEATTLE","WA","98101","06/29/2015","$2,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611920","18K","C00514893","H2WA06129","P",
"PEOPLE FOR PEDUTO","FEDERALLY PERMISSIBLE FUNDS","PITTSBURGH","PA","15206","08/04/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200110","","","","P",
"PLANNED PARENTHOOD ACTION FUND","* IN-KIND: STAFF TIME","NEW YORK","NY","10038","01/23/2016","$2,290.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569186","15Z","C00314617","","P",
"PLANNED PARENTHOOD ACTION FUND","* IN-KIND: STAFF TIME","NEW YORK","NY","10038","01/10/2016","$971.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569195","15Z","C00314617","","P",
"PLANNED PARENTHOOD ACTION FUND","* IN-KIND: STAFF TIME","NEW YORK","NY","10038","01/16/2016","$547.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569198","15Z","C00314617","","P",
"POET PAC","","SIOUX FALLS","SD","57104","08/04/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200112","18K","C00450692","","P",
"POWERPAC OF THE EDISON ELECTRIC INSTITUTE","","WASHINGTON","DC","20004","06/30/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611890","18K","C00095869","","P",
"PRAIRIE COUNTY DEMOCRATIC COMMITTEE","FEDERALLY PERMISSIBLE FUNDS","DES ARC","AR","72040","10/01/2015","$400.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270787","","","","P",
"PROFESSIONAL ENGINEERS IN CALIFORNIA GOVERNMENT FEDERAL PAC","","SACRAMENTO","CA","95814","10/26/2015","$5,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270765","18K","C00459800","","P",
"PROGRESSIVE CHOICES PAC","","EVANSTON","IL","60204","06/29/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611917","18K","C00381806","","P",
"RANDAL L. GAINES CAMPAIGN FUND","FEDERALLY PERMISSIBLE FUNDS","LA PLACE","LA","70068","01/26/2016","$1,000.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569192","","","","P",
"REBUILD PENNSYLVANIA","FEDERALLY PERMISSIBLE FUNDS","HARRISBURG","PA","17108","09/23/2015","$999.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200085","","","","P",
"REED SMITH PAC","","PITTSBURGH","PA","15222","08/06/2015","$2,500.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200090","18K","C00242057","","P",
"REED SMITH PAC","","PITTSBURGH","PA","15222","08/03/2015","$250.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200095","18K","C00242057","","P",
"REED SMITH PAC","","PITTSBURGH","PA","15222","09/23/2015","$2,250.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200113","18K","C00242057","","P",
"REED SMITH PAC","","PITTSBURGH","PA","15222","09/23/2015","$750.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200123","18K","C00242057","","G",
"RENE O. OLIVEIRA STATE REPRESENTATIVE","FEDERALLY PERMISSIBLE FUNDS","BROWNSVILLE","TX","78520","08/20/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200098","","","","P",
"RENEWABLE ENERGY SYSTEMS AMERICAS, INC. PAC","","BROOMFIELD","CO","80021","10/30/2015","$2,700.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270804","18K","C00434142","","P",
"RENEWING THE AMERICAN DREAM PAC","","MANKATO","MN","56001","09/03/2015","$2,700.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200077","18K","C00475608","","P",
"RENEWING THE AMERICAN DREAM PAC","","MANKATO","MN","56001","09/03/2015","$2,300.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200124","18K","C00475608","","G",
"RICHARD RAYMOND CAMPAIGN","FEDERALLY PERMISSIBLE FUNDS","LAREDO","TX","78045","05/27/2015","$500.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611909","","","","P",
"RICHMOND FOR CONGRESS","* IN-KIND: TRAVEL","NEW ORLEANS","LA","70117","10/30/2015","$696.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270767","18K","C00451336","H8LA02054","P",
"ROBIN KELLY FOR CONGRESS","","CHICAGO","IL","60680","01/26/2016","$500.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569187","18K","C00539866","H2IL02172","P",
"RON BARBER FOR CONGRESS","","TUCSON","AZ","85711","11/16/2015","$2,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270777","18K","C00512129","H2AZ08094","P",
"ROYCE WEST CAMPAIGN COMMITTEE","FEDERALLY PERMISSIBLE FUNDS","DALLAS","TX","75203","07/22/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200106","","","","P",
"RUBEN HINOJOSA FOR CONGRESS","","MCALLEN","TX","78504","08/11/2015","$2,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200086","18K","C00310896","H6TX15055","P",
"SAC PAC","","GAITHERSBURG","MD","20883","06/30/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611927","18K","C00165548","","P",
"SAM TAYLOR COMMITTEE","FEDERALLY PERMISSIBLE FUNDS","MILLTOWN","IN","47145","07/23/2015","$20.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200088","","","","P",
"SANOFI PASTEUR, INC. PAC","","SWIFTWATER","PA","18370","07/29/2015","$100.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200086","18K","C00215236","","P",
"SCOTT COUNTY DEMOCRATIC PARTY","* IN-KIND: OFFICE FURNITURE; FEDERALLY PERMISSIBLE FUNDS","DAVENPORT","IA","52809","08/08/2015","$500.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200088","","","","P",
"SCUTARI FOR SENATE","FEDERALLY PERMISSIBLE FUNDS","CLARK","NJ","07066","08/07/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200088","","","","P",
"SEAN RYAN FOR ASSEMBLY","FEDERALLY PERMISSIBLE FUNDS","BUFFALO","NY","14216","05/27/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611899","","","","P",
"SEARCHLIGHT LEADERSHIP FUND","","WASHINGTON","DC","20005","07/23/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200078","18K","C00327395","","P",
"SERGIO MUNOZ, JR. CAMPAIGN ACCOUNT","FEDERALLY PERMISSIBLE FUNDS","EDINBURG","TX","78539","08/20/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200097","","","","P",
"SHEET METAL WORKERS' INTERNATIONAL POLITICAL ACTION LEAGUE","","WASHINGTON","DC","20006","09/15/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200116","18K","C00007542","","P",
"SHEET METAL WORKERS' INTERNATIONAL POLITICAL ACTION LEAGUE","","WASHINGTON","DC","20006","09/15/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200121","18K","C00007542","","G",
"SHIRLEY A GONZALES CAMPAIGN","FEDERALLY PERMISSIBLE FUNDS","SAN ANTONIO","TX","78207","09/02/2015","$250.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200081","","","","P",
"SIERRA CLUB POLITICAL COMMITTEE","","SAN FRANCISCO","CA","94105","12/21/2015","$250.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270799","18K","C00135368","","P",
"SOLIS FOR CONGRESS","","ENCINO","CA","91436","11/12/2015","$1,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270768","18K","C00346296","H0CA31087","P",
"SOUTHWEST LEADERSHIP FUND","","WASHINGTON","DC","20003","01/13/2016","$2,300.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569196","18K","C00471334","","P",
"SOUTHWEST LEADERSHIP FUND","","WASHINGTON","DC","20003","06/08/2015","$2,700.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611894","18K","C00471334","","P",
"SPRUILL FOR HOUSE OF DELEGATES","FEDERALLY PERMISSIBLE FUNDS","CHESAPEAKE","VA","23324","12/21/2015","$1,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270771","","","","P",
"SSL POLITICAL ACTION COMMITTEE","","NEW YORK","NY","10038","09/25/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200096","18K","C00297184","","P",
"STACEY NEWMAN FOR STATE REPRESENTATIVE","FEDERALLY PERMISSIBLE FUNDS","SAINT LOUIS","MO","63117","06/15/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611896","","","","P",
"STARWOOD HOTELS & RESORTS WORLDWIDE INC. PAC","","SCOTTSDALE","AZ","85254","12/31/2015","$2,500.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270788","","","","P",
"STEUBEN CO DEMOCRATIC COMMITTEE","FEDERALLY PERMISSIBLE FUNDS","HIMROD","NY","14842","08/03/2015","$500.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200092","","","","P",
"SUNEDISON INC. EMPLOYEES PAC","","BELTSVILLE","MD","20705","09/30/2015","$2,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200092","18K","C00489310","","P",
"SUSSEX COUNTY DEMOCRATIC COMMITTEE","* IN-KIND: FACILITY RENTAL - FEDERALLY PERMISSIBLE","GEORGETOWN","DE","19947","05/09/2015","$30.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611933","","","","P",
"SWETT EXPLORATORY COMMITTEE","","BOW","NH","03304","07/16/2015","$2,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200105","18K","C00431502","","P",
"SYNERGY PAC","","MC LEAN","VA","22101","06/30/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611896","18K","C00409623","","P",
"TED DEUTCH FOR CONGRESS COMMITTEE","","WASHINGTON","DC","20036","06/23/2015","$2,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611922","18K","C00469163","H0FL19080","P",
"TERRI PAC","","WASHINGTON","DC","20003","05/07/2015","$2,700.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611925","18K","C00525030","","P",
"TERRI SEWELL FOR CONGRESS","","BIRMINGHAM","AL","35201","11/05/2015","$2,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270807","18K","C00458976","H0AL07086","P",
"TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","","LAREDO","TX","78040","06/08/2015","$2,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611932","18K","C00371302","H2TX23082","P",
"TEXAS FIRST PAC","","LAREDO","TX","78040","06/08/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611928","18K","C00439398","","P",
"TEXAS FRIENDS OF TREY MARTINEZ FISCHER","FEDERALLY PERMISSIBLE FUNDS","SAN ANTONIO","TX","78205","08/20/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200078","","","","P",
"THE ABEL HERRERO CAMPAIGN","FEDERALLY PERMISSIBLE FUNDS","CORPUS CHRISTI","TX","78403","08/20/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200076","","","","P",
"THE CENTER","","PHILADELPHIA","PA","19102","06/10/2015","$2,600.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611895","18K","C00488585","","P",
"THE COMMITTEE TO ELECT SEAN J. O'BRIEN","FEDERALLY PERMISSIBLE FUNDS","BROOKFIELD","OH","44403","09/22/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200116","","","","P",
"THE CONNECTICUT ASSOCIATION OF OPTOMETRISTS INC. PAC","","ROCKY HILL","CT","06067","10/19/2015","$1,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270775","18K","C00453290","","P",
"THE DOCTORS' COMPANY FEDERAL PAC","","NAPA","CA","94558","11/12/2015","$5,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270792","18K","C00300376","","P",
"THE FRIENDS OF FRANK MINOR","FEDERALLY PERMISSIBLE FUNDS","SWEDESBORO","NJ","08085","07/14/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200081","","","","P",
"THE GENTEX CORPORATION PAC","","CARBONDALE","PA","18407","07/23/2015","$2,700.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200085","18K","C00386128","","P",
"THE GENTEX CORPORATION POLITICAL ACTION COMMITTEE","","CARBONDALE","PA","18407","12/22/2015","$2,300.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270805","18K","C00386128","","P",
"THE MADISON PAC","","SPRINGFIELD","MA","01103","10/06/2015","$5,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270773","18K","C00426809","","P",
"THE REED COMMITTEE","","CRANSTON","RI","02920","12/17/2015","$2,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270772","18K","C00238907","S6RI00163","P",
"THOMPSON COBURN PAC","","WASHINGTON","DC","20006","06/29/2015","$2,700.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611917","18K","C00550491","","P",
"TOGETHER ENCOURAGING DEMOCRACY PAC","","WASHINGTON","DC","20036","06/30/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611901","18K","C00484055","","P",
"TONI ROSE CAMPAIGN","FEDERALLY PERMISSIBLE FUNDS","DALLAS","TX","75241","08/20/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200118","","","","P",
"TOWARD TOMORROW PAC","* IN-KIND: TELEMARKETING","SAN ANTONIO","TX","78292","10/15/2015","$408.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270807","18K","C00526657","","P",
"TOWARD TOMORROW PAC","","SAN ANTONIO","TX","78292","05/05/2015","$2,500.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611893","18K","C00526657","","P",
"TRI-STATE MAXED-OUT WOMEN","","NEW YORK","NY","10022","06/19/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611898","18K","C00488387","","P",
"UNITED ASSOCIATION POLITICAL EDUCATION COMMITTEE","","ANNAPOLIS","MD","21401","06/29/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611921","18K","C00012476","","P",
"UNITED WATER INC. FEDERAL PAC","","HARRINGTON PARK","NJ","07640","06/02/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611918","18K","C00280156","","P",
"URIAS FOR ASSEMBLY 2016","FEDERALLY PERMISSIBLE FUNDS","DUARTE","CA","91010","12/10/2015","$1,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270809","","","","P",
"VICTORY IN NOVEMBER ELECTION PAC","","WASHINGTON","DC","20005","12/31/2015","$5,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270772","18K","C00378695","","P",
"VISION FOR AMERICA","* IN-KIND: CATERING, FOOD & BEVERAGES","BURLINGAME","CA","94010","01/25/2016","$2,700.00","","M2","2016","http://docquery.fec.gov/cgi-bin/fecimg/?201602209008569196","15Z","C00486332","","P",
"VSS & P FED PAC","","COLUMBUS","OH","43215","07/13/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200098","18K","C00220764","","P",
"WARREN FOR MAYOR","FEDERALLY PERMISSIBLE FUNDS","NEWTONVILLE","MA","02460","09/09/2015","$1,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200116","","","","P",
"WASHINGTON WOMEN FOR CHOICE","","WASHINGTON","DC","20005","07/09/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200082","18K","C00368332","","P",
"WE PAC WOMENELECT","","BUFFALO","NY","14207","05/27/2015","$50.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611906","18K","C00501932","","P",
"WE THE PEOPLE PAC","","JENKINTOWN","PA","19046","07/13/2015","$2,700.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200098","18K","C00438721","","P",
"WEINZAPFEL FOR INDIANA","FEDERALLY PERMISSIBLE FUNDS","EVANSVILLE","IN","47737","06/30/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611931","","","","P",
"WESTFIELD DEVELOPMENT, INC. PAC","","LOS ANGELES","CA","90067","07/27/2015","$5,000.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200093","18K","C00343392","","P",
"WILL JAWANDO FOR CONGRESS","","SILVER SPRING","MD","20914","09/23/2015","$500.00","","Q3","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201512149004200120","18K","C00576850","","P",
"WINE INSTITUTE PAC","","WASHINGTON","DC","20005","11/12/2015","$5,000.00","","YE","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201601319005270799","18K","C00065219","","P",
"WOMENWINNING FEDERAL PAC","","SAINT PAUL","MN","55114","06/26/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611912","18K","C00282327","","P",
"WOMENWINNING FEDERAL PAC","","SAINT PAUL","MN","55114","06/26/2015","$5,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611916","18K","C00282327","","G",
"YELP INC POLITICAL ACTION COMMITTEE","","SAN FRANCISCO","CA","94105","06/15/2015","$2,700.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611921","18K","C00553966","","P",
"ZELLNER FOR ECDC CHAIR","FEDERALLY PERMISSIBLE FUNDS","TONAWANDA","NY","14151","05/27/2015","$1,000.00","","Q2","2015","http://docquery.fec.gov/cgi-bin/fecimg/?201509039001611894","","","","P",
